Row_Labels,Count_AnimalName
JESS,5
JESSANDO,3
JESSE,59
JESSI,4
JESSICA,16
JESSIE,78
JESSIEJANE,1
JESSY,5
JESTER,5
JESUS,2
JET,27
JETER,51
JETHEO,1
JETHREAUX,1
JETHRO,13
JETHRRO,1
JETSON,2
JETT,21
JETTA,6
JETTE,1
JETTY,1
JEWEL,21
JEWELL,1
JEWELS,7
JEWELZ,2
JEZABEL,1
JEZEBEL,16
JEZZ,1
JEZZEBEL,1
JG,1
JGEORDAN,1
JHI,1
JIA,1
JIAH,1
JIALING,1
JIANG,2
JIANNA,1
JIBBAH,3
JICKY,2
JIF,1
JIFFY,1
JIGGA,6
JIGGETTS,1
JIGGLYPUFF,1
JIGGS,1
JIGGY,3
JIGS,1
JILL,18
JILLIAN,5
JILLY,7
JIM,8
JIMBO,4
JIMINY,2
JIMMI,1
JIMMY,55
"JIMMY,",1
JIMOTHY,1
JIN,7
JINA,1
JINDOL,1
JINDY,1
JINGA,1
JINGER,1
JINGGLES,1
JINGJING,1
JINGLE,7
JINGLES,10
JINGU/JIN,1
JINIWIN,1
JINJA,1
JINJAH,1
JIN-JOO,1
JINJU,1
JINKIES,1
JINKINS,1
JINKX,1
JINNY,2
JINPA,1
JINSOON,1
JINX,18
JINX!,2
JIONNI,1
JIRO,2
JITS,1
JITTERBUG,1
JIU,2
JIVAN,1
JIZMO,1
JJ,24
JJ/DORJAY,1
JJU,1
JJUJJU,1
JJYODAA,1
J-K,1
J-LO,1
JO,13
JOAN,2
JOANIE,4
JOANN,1
JOANNE,2
JOAO,1
JOAQUIN,1
JOB,1
JOBA,2
JOBI,4
JOBIE,2
JOBIE-EINSTEIN,1
JOC,1
JOCELYN,1
JOCHEE,1
JOCK,2
JOCKAMO,1
JOCKEY,2
JOCKI,1
JOCKO,2
JODI,6
JODIE,2
JODL,1
JODY,9
JOE,26
JOE-JOE,3
JOEL,2
JOELLE,1
JOELY,1
JOEPESCI,1
JOEY,153
JOGI,1
JOHANN,1
JOHANNA,1
JOHANSEL,1
JOHN,21
JOHNA,1
JOHNNI,1
JOHNNIE,5
JOHNNY,38
JOHNSON,2
JOHNY,5
JOIA,1
JOIE,2
JOJO,68
JO-JO,4
JOKER,6
JOKO,1
JOLEE,1
JOLENA,1
JOLENE,11
JOLI,2
JOLIE,8
JOLIN,1
JOLLY,3
JOLT,1
JOMI,1
JON,2
JONAH,7
JONAS,1
JONES,9
JONESE,1
JONESY,1
JONH,1
JONI,5
JONINO,1
JONJO,1
JONJON,1
JONNEY,1
JONNIE,2
JONNY,1
JONSEY,2
JONSIE,1
JONTY,2
JOOBE,1
JOOJOO,1
JOPA,1
JOPHIEL,1
JOPLIN,2
JORDAN,41
JORDI,2
JORDIE,1
JORDIN,3
JORDY,4
JOREL,1
JORGE,3
JORGI,1
JORGIE,1
JORIK,1
JOSE,5
JOSÉ,1
JOSEFINA,1
JOSEPH,2
JOSEPHINA,3
JOSEPHINE,7
JOSEPHUS,2
JOSEY,1
JOSH,6
JOSHUA,13
JOSHUA/,1
JOSIAH,1
JOSIE,61
JOSPHINE,1
JOSSEY,1
JOST,2
JOSY,1
JOULE,1
JOURNEY,2
JOURNIE,1
JOVA,1
JOVI,3
JOY,29
JOYA,1
JOY-ANNE,1
JOYCE,2
JOYDY,1
JOYLYNN,1
JOZEY,1
JOZI,1
JOZIE,1
JP,3
JPMORGAN,1
JR,8
JR.,2
JS,2
JT,1
JUAN,4
JUANA,3
JUANBOBO,1
JUANCHO,2
JUANI,1
JUANITA,1
JUANITO,2
JUBA,1
JUBEE,1
JUBI,1
JUBILEE,5
JUB-JUB,1
JU-CI,1
JUDA,1
JUDAH,4
JUDAS,1
JUDE,9
JUDGE,4
JUDIATH,1
JUDITH,2
JUDO,1
JUDY,15
JUELZ,2
JUFFYN,1
JUG,1
JUGULEI,1
JUICE,1
JUICEY,1
JUICY,15
JUILE,1
JUINOR,1
JUJU,14
JU-JU,1
JUJUBEE,2
JUJUVI,1
JUKA,1
JULA,1
JULANEY,1
JULE,1
JULEE,1
JULEP,3
JULES,11
JULEZ,1
JULI,1
JULIA,8
JULIAN,5
JULIANNA,2
JULIANNE,1
JULIE,35
JULIE/BECK,1
JULIEBETTY,1
JULIEN,1
JULIENT,1
JULIET,22
JULIETA,4
JULIET-CLEO,1
JULIETT,2
JULIETTA,1
JULIETTE,14
JULIO,6
JULIUS,19
JULL,1
JULYAN,1
JUMBO,1
"JUMBO,",1
JUMPER,4
JUMPING,1
JUMPY,1
JUMSI,1
JUNA,3
JUNEAU,6
JUNEBUG,4
JUNGIE,1
JUNGLE,2
JUNI,3
JUNIE,1
JUNIO,1
JUNIOR,90
JUNIPER,13
JUNITO,1
JUNIUS,1
JUNJUN,1
JUNNY,1
JUNO,55
JUNOT,1
JUNPYO,1
JUNX,1
JUPITER,11
JUPLAY,1
JUSSI,1
JUSTICE,18
JUSTICES,1
JUSTIN,18
JUSTINE,2
JUSTY,1
JUTTIE,1
JUVE,1
JYE,1
JYMEE,1
JYNGER,1
JYNX,2
JYOTI,1
JYUBEI,1
JZ,1
K.,1
K.C,1
K.C.,6
K.O.,2
K9,1
K-9,1
KAAYA,1
KABBIE,1
KABEL,1
KABOOZE,1
KABUKI,2
KABUKI-ANN,1
KACEE,2
KACEY,10
KACI,2
KACIE,1
KACY,4
KADEEN,1
KADEN,2
KADIEN,1
KADIN,1
KADIRA,1
KADLEKAI,1
KADO,2
KADU,1
KADY,1
KAELA,1
KAELAH,1
KAFKA,2
KAGA,1
KAGAN,1
KAHLEYA,1
KAHLO,2
KAHLUA,12
KAHN,1
KAHULA,1
KAHUNA,2
KAHVE,1
KAI,26
KAI',1
KAIA,2
KAIBA,1
KAIDA,1
KAIDEN,1
KAIDO,1
KAIJEE,1
KAIJU,3
KAIKAI,1
KAILA,2
KAILANI,2
KAILEE,1
KAILEY,2
KAILI,1
KAILO,1
KAILY,1
KAIN,1
KAINE,3
KAIOKO,1
KAIOUS,1
KAIPO,1
KAIRA,1
KAIRI,4
KAIRO,4
KAISER,25
KAITLYN,1
KAIYA,5
K-AIYAH,1
KAIYUH,1
KAIZER,2
KAJ,1
KAJA,4
KAKA,4
KAKIE,1
KALA,4
KALAMAZOO,1
KALBEE,1
KALBI,1
KALE,2
KALEEFS,1
KALEESI,1
KALEIGH,2
KAL-EL,2
KALEY,2
KALI,29
KALIE,1
KALIN,2
KALISI,2
KALISKA,1
KALKIDAN,1
KALLALOO,1
KALLI,1
KALLIE,3
KALMAN,1
KALOKO,1
KALONA,1
KALU,2
KALUA,3
KALUMBA,1
KALVIN,1
KALY,3
KAM,1
KAMA,1
KAMBO,1
KAMI,7
KAMIKO,1
KAMILA,2
KAMILLA,1
KAMRIN,1
KANCHO,1
KANDI,3
KANDINSKY,1
KANDY,6
KANE,34
KANEI,1
KANG,1
KANGA,1
KANI,1
KANO,3
KANOOK,1
KANSAS,2
KANUI,1
KANUSHI,1
KANY,2
KANYA,2
KANYE,6
KAOS,7
KAPI,1
KAPITOLINA,1
KAPLAN,1
KAPO,1
KAPPY,1
KAPRIZ,1
KAPTAIN,1
KARA,5
KARAMEL,1
KARATE,1
KAREN,1
KARI,2
KARIN,1
KARISMA,1
KARJANI,1
KARL,7
KARLA,6
KARLIE,1
KARLITA,1
KARLY,1
KARMA,32
KARMEN,1
KARMIE,1
KARO,1
KARRIE,1
KARUS,1
KARUSHKA,1
KASANDRA,1
KASCHEU,2
KASE,1
KASEY,15
KASEYANN,1
KASH,5
KASHA,5
KASHI,4
KASHIMA,1
KASHMA,1
KASPER,11
KASPUR,1
KASSIE,2
KASSIUS,1
KAT,1
KATA,1
KATANA,3
KATARA,1
KATE,14
KATELAND,1
KATELYN,1
KATERINA,1
KATHARINE,1
KATHERINE,3
KATHRYN,1
KATHY,3
KATIA,2
KATIE,82
KATIE-MAY,1
KATIE-SHELBY,1
KATNISS,4
KATO,20
KATOGO,1
KATRINA,3
KATSU,2
KATTY,1
KATY,12
KATYA,2
KAVIN,1
KAWAII,2
KAY,3
KAYA,23
KAYAS,1
KAYCEE,6
KAYCIE,1
KAYDEN,3
KAYLA,29
KAYLAH,1
KAYLE,1
KAYLEE,13
KAYLEEN,1
KAYLEIGH,2
KAYLEY,1
KAYLIAH,1
KAYLIE,2
KAYNEE,1
KAYSAR,1
KAYSO,1
KAYTI,1
KAYTO,1
KAZ,2
KAZAK,1
KAZI,1
KAZIK,1
KAZOO,1
KAZPER,1
KAZUHIRA,1
KAZUMA,1
KB,1
KC,15
K-C,1
KCHLOE,1
KEANO,1
KEANU,2
KEARN,1
KEARNEY,1
KEARSARGE,1
KEATON,2
"KEATON,",1
KEATS,1
KEBAB,1
KEBE,1
KEBI,2
KEBO,1
KEDZIE,1
KEE,1
KEEBLER,1
KEEGAN,3
KEEKA,1
KEEKEE,2
KEEKO,2
KEEKY,1
KEELER,1
KEELEY,2
KEELO,1
KEELOW,1
KEELY,2
KEEMO,1
KEENA,1
KEENAN,1
KEENEY,1
KEEPSAKE&#39;S,1
KEEVA,1
KEEYO,1
KEF,1
KEIBA,1
KEIDAN,1
KEIDES,1
KEIKI,1
KEIKO,23
KEILA,2
KEILAN,1
KEILER,1
KEILY,1
KEINU,1
KEIRA,7
KEISHA,3
KEITA,1
KEITER,1
KEITH,5
KEKE,4
KEKO,1
KELAHERS,1
KELAN,1
KELANI,1
KELBOOSH,1
KELBY,1
KELE,1
KELEV,5
KELI,1
KELISEE,1
KELLER,1
KELLEY,3
KELLI,5
KELLIE,2
KELLOGG,1
KELLS,1
KELLY,50
KELPIE,1
KELSEY,12
KELSEY-BELLE,2
KELSIE,1
KELSO,5
KELTIE,1
KELVIN,2
KEMAR,1
KEMBA,1
KEN,4
KENAI,4
KENAL,1
KENAN,1
KENARI,1
KENDALL,2
KENDI,1
KENDRA,3
KENDRICK,2
KENDU,1
KENICKIE,1
KENJI,13
KENKEN,1
KENLEY,1
KENNA,3
KENNE,1
KENNEDY,7
KENNETH,1
KENNEY,1
KENNY,14
KENNY&#39;S,1
KENO,4
KENOBI,1
KENRY,1
KENSEY,2
KENSHI,1
KENSHIN,1
KENSI,1
KENSINGTON,3
KENTA,1
KENTUCKY,3
KENU,2
KENUI,1
KENY,2
KENYA,16
KENYAETTE,1
KENZI,4
KENZIE,4
KENZO,4
KEOKI,1
KEOLA,1
KEPLER,4
KEPPY,1
KER,1
KERA,1
KERI,2
KERLCHEN,1
KERMIT,7
KERO,1
KEROUAC,1
KERRI,3
KERRY,8
KERWYN,1
KES,2
KESHA,5
KESTREL,1
KETA,1
KETCHUP,4
KETEL,1
KETZIE,1
KEVIN,19
KEW,1
KEWBIE,1
KEWPID,1
KEWPYD,1
KEY,3
KEYA,2
KEY-KEY,1
KEYLA,1
KEYLARGO,1
KEYLIA,1
KEYNO,1
KEYRA,1
KEYS,1
KEYSER,1
KEYSHE,1
KEYSI,1
KEYSPAN,1
KHADYN,2
KHALEESI,16
KHALESSI,2
KHALI,2
KHALIA,1
KHAMUS,1
KHAN,6
KHARMA,1
KHAYA,1
KHEPRI,1
KHIA,1
KHIONE,2
KHLOB,1
KHLOE,42
KHLOEY,1
KHOLE,4
KHRISHNA,1
KHRISTINA,1
KHUFU,2
KHUSHI,2
KI,3
KIA,4
KIAMIASHA,1
KIANA,2
KIARA,11
KIARITA,1
KIBA,10
KIBBE,1
KIBBETH,1
KIBBLES,3
KIBI,1
KIBO,1
KIBOU,1
KICO,2
KID,1
KIDD,3
KIDDLE,1
KIDDO,4
KIE,1
KIEFER,1
KIEKKO,1
KIERA,2
KIERAN,1
KIERNAN,2
KIERRA,1
KIEVA,1
KIFLAN,1
KIFLI,2
KIHA,1
KIIRO,1
KIITA,1
KIJIBWA,1
KIKA,6
KIKE,1
KIKI,92
KIKIE,1
KIKO,17
KIKS,1
KIKUCHIYO,1
KIKYO,2
KILA,1
KILALA,1
KILEY,2
KILLA,4
KILLER,13
KILLIAN,2
KILO,22
KILROY,1
KIM,6
KIMA,5
KIMBA,10
KIMBELLA,1
KIMBER,2
KIMBERLY,4
KIMBLE,1
KIMBO,6
KIMCHI,12
KIMI,5
KIMIKO,1
KIMLO,1
KIMMIE,1
KIMMIE-KIMBA,1
KIMMY,4
KIMO,4
KIMORA,1
KIMRO,1
KIN,1
KINA,4
KINAKO,1
KINBA,1
KINDER,1
KINDRED,1
KING,211
KINGDOM,2
KINGG,1
KINGG',1
KINGPIN,2
KINGS,1
KINGSLEY,8
KINGSTON,30
KINICHI,1
KINIE,1
KINIKO,1
KINJE,1
KINKACHU,1
KINLEY,1
KINO,5
KINOS,1
KINSEY,2
KINTO,1
KIOKO,2
KIOSHI,2
KIP,3
KIPLING,1
KIPO,1
KIPPER,7
KIPPY,2
KIRA,32
KIRA-A,1
KIRBY,45
KIREI,1
KIRI,1
KIRIN,3
KIRK,1
KIRO,1
KIRRA,1
KIRRO,1
KISCI,1
KISH,1
KISHA,1
KISHKA,1
KISKA,2
KISMET,7
KISS,3
KISSES,7
KISSIE,1
KISSY,5
KIT,6
KITA,7
KITANA,1
KITKAT,3
KITKO,1
KITO,4
KITSU,2
KITSUNE,4
KITSUNI,1
KITT,3
KITTEN,1
KITTY,21
KIVA,3
KIWI,34
KIX,1
KIYO,1
KIYOKO,1
KIZMET,1
KIZZIE,2
KIZZY,5
KJ,4
KK,1
KKO,1
KLAATU,1
KLARA,2
KLASH,1
KLAUS,6
KLECKO,1
KLEETUS,1
KLEINE,1
KLEOPA,1
KLEY,1
KLOE,3
KLONDIKE,5
KLONDIKES,1
KLONNEY,1
KLONOA,1
KLOOSKA,2
KLYDE,1
K-MART,1
KNEIDEL,1
KNIBLOE,1
KNICKS,2
KNIGHT,9
KNIGHTLEY,1
KNISH,1
KNOPA,1
KNOTS,1
KNOX,7
KNOXVILLE,1
KNUCKLEHEAD,2
KNUCKLES,8
KNUCKY,1
KNUT,2
KNUTE,1
KOA,10
KOAL,1
KOALA,3
KOBA,3
KOBAYASHI,2
KOBAYENDE,1
KOBBY,1
KOBE,81
KOBEE,1
KOBI,15
KOBIE,1
KOBY,17
KOCH,1
KOCHIEF,1
KOCO,2
KOCOA,3
KOCOMO,1
KODA,47
KODAH,1
KODAK,5
KODI,15
KODIAK,8
KODIE,1
KODY,23
KOFFE,1
KOFFEY,1
KOFI,5
KOGI,1
KOHEI,1
KOHL,1
KOI,1
KOJAC,1
KOJAK,1
KOJI,6
KOJIRO,1
KOJO,1
KOKA,1
KOKE,1
KOKEE,1
KOKI,8
KOKIE,3
KOKITO,2
KOKO,60
KO-KO,1
KOKOE,1
KOKOI,1
KOKOMO,5
KOKORO,2
KOKY,1
KOLA,5
KOLBER,1
KOLBI,1
KOLBY,1
KOLCHAK,1
KOLE,2
KOLO,1
KOMALI,1
KOMET,1
KOMPIS,1
KONA,38
KONAH,1
KONA-KAEA,1
KONALA,1
KONAN,2
KONEY,2
KONG,7
KONGEE,1
KONI,1
KONO,3
KONRAD,2
KONTA,2
KOOBA,1
KOOCHIE,1
KOOKIE,9
KOO-KOO,1
KOOKY,1
KOOLAIDE,1
KOOPA,1
KOOPER,4
KOOSASI,1
KOOSH,1
KOOZ,1
KORA,3
KORBIN,1
KORD,1
KOREA,1
KOREK,1
KOREY,1
KORI,3
KORKI,1
KORN,1
KOROLEVA,1
KORRA,3
KORY,4
KOSHKA-MASHKA,1
KOSMO,9
KOSTYA,1
KOTA,3
KOTARO,3
KOTO,1
KOTOMI,1
KOTURA,1
KOUFAX,2
KOUKLA,6
KOUTURE,1
KOVAS,1
KOVI,1
KOVOU,1
KOVU,1
KOX,1
KOXKO,1
KOY,1
KOYUKI,1
KOZMO,5
K-POP,1
KRACKERS,2
KRAFT,1
KRAMER,8
KRATOS,4
KRAUS,1
KRAY,1
KREPLACH,1
KRESTIN,1
KRIEGER,1
KRIMSON,1
KRIPTO,1
KRIS,1
KRISHNA,1
KRISSY,6
KRISTA,2
KRISTAL,1
KRISTAN,1
KRISTEE,1
KRISTI,2
KRISTIAN,1
KRISTINA,1
KRISTOFF,1
KRISTOFFERSON,1
KRISTY,3
KROKIET,1
KRONUS,2
KROWA,1
KRUSZEK,1
KRUZ,1
KRYPTO,11
KRYPTONITE,1
KRYS,1
KRYSTAL,9
KSUSHA,1
KUAILE,1
KUALUA,1
KUAN,1
KUBA,4
KUBBY-BEAR,1
KUBIE,1
KUBLA,1
KUBO,1
KUBRICK,3
KUBUS,4
KUBUSZ,1
KUDOS,1
KUHLUA,2
KUJO,4
KUKA,3
KUKI,2
KUKIO,1
KUKLA,3
KUK'UK,1
KULFI,1
KULO,1
KUMA,41
KUMA-DUKE,1
KUMAGORO,1
KUMAKO,2
KUMBUKA,1
KUMO,1
KUNA,2
KUNO,1
KUNTA,1
KUNU,1
KUPA,1
KUPA'A,1
KUPCAKE,1
KUPCAKES,2
KURA,1
KURO,5
KUROMAME,1
KUROSAKI,1
KURT,2
KURTIS,2
KURU,1
KURUMI,1
KUSCO,1
KUSH,10
KUSHPO,1
KUSHY,1
KUSIKUY,1
KUTCHER,1
KUTE,1
KUZCO,2
KUZ'MA,1
KUZU,1
KUZYA,4
KWELI,2
KWILL,1
KY&#39;ANN,1
KYA,4
KYAN,1
KYE,1
KYEBA,1
KYGO,1
KYKE,1
KY-KY,1
KYLA,2
KYLAH,1
KYLE,8
KYLEE,5
KYLI,2
KYLIE,19
KYLLAH,1
KYM,1
KYMBELLA,1
KYO,2
KYRA,10
KYRIE,1
KYRO,1
KYRSTAL,1
KYUBI,2
KYURU,1
KYUUBI,1
KYZER,2
L,2
L.,3
L.A.,1
L.C.,1
L.J.,1
L.K.,1
LA,7
LAAYOUNE,1
LABA,1
LABODOR,1
LABOLINA,1
LACEE,1
LACEY,57
LACHEY,1
LACHIE2,1
LACI,9
LACIBABY,1
LACIE,6
LACKY,1
LACY,22
LADA,2
LADDIE,8
LADDY,1
LADDY-BOY,2
LADEE,1
LADI,2
LADIE,3
LADIE-GIRL,1
LADII,2
LADY,351
LADYBIRD,5
LADYBIRD2006,1
LADYBUG,6
LADY-BUG,1
LADYCHEERA,1
LADYJASMIN,1
LADYJEAN,1
LADYMAYA,1
LADYTALLULAH,1
LAFAYETTE,2
LAFONTAINE,1
LAGER,1
LAGOS,1
LAGUNA,1
LAH-LAH,1
LAI,1
LAIKA,24
LAILA,32
LAILAH,1
LAIMA,1
LAINA,1
LAINEY,3
LAINIE,2
LAINY,1
LAIS,1
LAISA,1
LAISEY,2
LAKAI,1
LAKE,1
LAKER,1
LAKI,1
LAKOTA,5
LAKY,1
LALA,26
LALALUCY,2
LALAU,1
LALI,5
LALIBELA,1
LALKA,1
LALLY,1
LALO,2
LALY,3
LALYA,1
LAM,1
LAMAR,1
LAMB,2
LAMBCHOP,4
LAMBCHOPS,1
LAMBDA,1
LAMBEAU,1
LAMBERT,1
LAMBO,2
LAMONT,1
LAMPCHOP,2
LAMPO,1
LANA,34
LANCE,11
LANCELOT,6
LANCER,2
LANCEY,1
LANDIN,1
LANDO,1
LANDON,4
LANDRY,5
LANE,1
LA-NE-NA,1
LANEY,3
LANGLEY,2
LANGSTON,3
LANI,3
LANJYE,1
LANLAN,1
LANUDO,1
LAPA,2
LAPDANCE,1
LAPIS,1
LAPO,3
LAPTOP,2
LARA,6
LARDON,1
LAREAU,1
LARES,1
LARGO,1
LARISA,2
LARK,3
LARKIN,3
LARO,1
LARRIE,1
LARRY,19
LARS,2
LARUE,1
LARY,1
LARZARO,1
LASCKA,1
LASER,1
LASHES,2
LASKA,3
LASKER,2
LASLOW,1
LASPER,1
LASSI,1
LASSIE,12
LASSO,1
LASSY,1
LASY,1
LASZLO,2
LATIFA,1
LATKA,1
LATKE,4
LATONA,1
LATOYA,1
LATTE,15
LATTE&#39;,1
LATZY,1
LAURA,2
LAURA-JANE,1
LAUREN,6
LAURENT,1
LAURIE,1
LAVANDER,1
LAVENDER,1
LAVERNE,2
LAVINIA,2
LAVONNE,1
LAWLY,1
LAWRENCE,4
LAWRI,1
LAYCA,1
LAYDE,2
LAYKA,3
LAYLA,164
LAYLA-ZENA,1
LAZAR,1
LAZARITA,1
LAZARO,3
LAZARUS,8
LAZARUZ,2
LAZER,2
LAZIE,1
LAZLO,1
LAZO,2
LAZULI,1
LAZURUS,1
LAZY,1
LB,2
LD,1
LE,2
LEA,15
LEAF,2
LEAH,22
LEAL,1
LEATH,1
LEBRON,2
LECHON,1
LECIA,1
LEDDY,1
LEE,15
LEEGO,1
LEELA,9
LEE-LEE,1
LEELO,1
LEELOO,8
LEELOU,1
LEELU,2
LEENA,1
LEE-O,1
LEEROY,1
LEESE,2
LEETL,2
LEEZA,1
LEFT,1
LEFTY,6
LEGACEY,1
LEGEND,9
LEGGO,1
LEGGZ,1
LEGION,1
LEGO,7
LEGOLAS,1
LEGS,1
LEIA,28
LEICA,2
LEIGH,1
LEIGHA,1
LEIKA,1
LEILA,49
LEILAH,4
LEILANI,3
LEISEL,1
LEISHA,1
LEK,1
LEKO,1
LELA,3
LELAH,1
LELAND,4
LELE,4
LELECO,2
LELENE,1
LELIT,1
LELLEBEL,1
LELO,1
LELOUCH,1
LELU,2
LEMMY,3
LEMO,1
LEMON,11
LEMUR,1
LENA,11
LENARD,1
LENI,1
LENIN,1
LENNA,1
LENNIE,2
LENNOKS,1
LENNON,10
LENNOX,1
LENNY,34
LENORE,1
LENOX,10
LEO,308
LEOA,1
LEOLA,1
LEO-MILO,1
LEON,23
LEONA,10
LEONARD,4
LEONARDO,23
LEONDIAS,1
LEONIDAS,10
LEONIDIS,1
LEONITUS,1
LEONOR,1
LEOPOLD,7
LEOPOLO,1
LEROI,2
LEROY,20
LES,1
LESCHI,1
LESLEY,1
LESLIE,4
LESSY,1
LESTA,1
LESTAT,1
LESTER,9
LET,1
LETHO,2
LETI,1
LETIZIA-JAELL,1
LETO,3
LETTCE,1
LEUHA,1
LEUKOCYTE,1
LEVI,25
LEVIATHAN,1
LEVITICUS,2
LEVON,7
LEW,2
LEWIE,3
LEWIS,3
LEX,17
LEXA,6
LEXEE,1
LEXI,168
LEXIE,75
LEXII,1
LEXILOU,1
LEXI-LU,1
LEXINGTON,16
LEXIS,5
LEXLI,1
LEXUS,18
LEXX,5
LEXXI,1
LEXXIE,1
LEXY,19
LEYA,3
LEYLA,12
LEYLINES,1
LEYSI,1
LI&#39;L,1
LIA,10
LIAH,2
LIAM,21
LIANNA,2
LIANNIE,1
LIARA,1
LIBA,1
LIBAH,1
LIBBY,24
LIBERTY,20
LIBRA,1
LICHEN,1
LICKER,1
LICORICE,8
LICORISH,2
LIDIA,2
LIDO,1
LIEBE,3
LIEN,1
LIERA,1
LIESEL,1
LIESL,6
LIEU,1
LIEUTENANT,1
LIEZEL,1
LIFE,2
LIFFEY,1
LIGHTBULB,1
LIGHTENING,1
LIGHTNING,6
LIKA,3
LIKI,1
LIL,30
LIL',1
LI'L,1
LILA,53
LILABET,1
LILAC,2
LILAH,15
LILAS,1
LILBIT,1
LILBOY,1
LILEE,2
LILI,27
LILIAN,2
LILIKOI,1
LILITH,2
LILLA,4
LILLE,1
LILLEE,1
LILLET,1
LILLI,11
LILLIAN,5
LILLIANA,1
LILLIBEL,1
LILLIBELLE,1
LILLIE,12
LILLIPAD,1
LILLITH,1
LILLO,2
LILLY,157
LILLYANNA,1
LILLYBELLE,2
LILLYTOTH,1
LIL-MAMA,1
LIL-MAN,1
LILO,42
LILOPUMKIN,1
LILTTE,1
LILU,1
LILY,381
LILY-ANNE,2
LILYBLOSSO,1
LILYBUG,2
LILYROSE,1
LIME,1
LIMELIGHT,1
LIMERICK,1
LINA,7
LINC,1
LINCOLN,34
LINDA,48
LINDA-OI-SPIRIT,1
LINDA-PELUSA,1
LINDEN,3
LINDO,2
LINDSAY,7
LINDSEY,6
LINDSY,1
LINDY,7
LING,3
LINGLING,1
LING-LING,1
LINGUINI,1
LINGUINI-JACK,1
LINK,13
LINKA,1
LINKAN,1
LINLEL,1
LINLIN,1
LINLO,1
LINNEA,1
LINNUS,1
LINO,2
LINSDAY,1
LINUS,43
LIO,4
LION,5
LIONEL,6
LIONIS,2
LION-O,1
LIP,2
LIPTON,1
LIQOS,1
LIQUORICE,2
LIRA,4
LIRALADY,1
LISA,9
LISBON,1
LISEL,1
LISETTE,1
LISHA,1
LISKER,1
LISSI,1
LISSY,2
LISY,1
LITA,7
LITHIUM,1
LITO,1
LITT,1
LITTLE,83
LITTLEBABY,1
LITTLE-BOY,1
LITTLEDUKE,2
LITTLELADY,1
LITTLEMAN,1
LITTLENOOL,1
LITTLEROCK,1
LITTLES,1
LITTLEZ,1
LITZY,1
LIULIU,1
LIV,1
LIVIE,1
LIVVY,4
LIVY,1
LIYAH,1
LIZ,6
LIZA,12
"LIZA,",1
LIZABELL,2
LIZ-BETH,1
LIZETTE,1
LIZY,1
LIZZIE,30
LIZZY,18
LJ,2
LL,1
LLAMA,1
LLEO,1
LLL,1
L'LL,2
LLOYD,9
LLUNA,1
LMEDICOVONDERCOYLE,1
LO,1
LOBA,1
LOBINHO,1
LOBITA,1
LOBO,21
LOBSTER,2
LOCA,5
LOCC,1
LOCHTE,1
LOCKE,1
LOCKET,1
LOCKNESS,1
LOCO,3
LOEKIE,1
LOENGRIN,1
LOGAN,83
LOGI,1
LOGON,1
LOI-FI,1
LOIS,2
LOK,4
LOKE,1
LOKEY,1
LOKI,97
LOKIE,1
LOKY,1
LOLA,795
LOLABELLE,2
LOLACOLLINS,1
LOLAJEAN,1
LOLA-MARTA,1
LOLA-PATCHES,1
LOLI,1
LOLITA,23
LOLLI,4
LOLLIE,2
LOLLIPOP,1
LOLLY,5
LOLLYPOP,2
LOLLY-POP,1
LOLO,12
LOLY,3
LOMI,1
LOMO,1
LONA,1
LONDEN,1
LONDIE,1
LONDON,37
LONDYN,2
LONG,1
LONGFELLOW,3
LONGHORN,1
LONNIE,3
LONO,1
LOOCH,1
LOOFAH,1
LOOPER,2
LOOPY,1
LOOSIE,4
LOOV,1
LOPEZ,1
LOPI,1
LOQUI,1
LORCA,1
LORD,11
LORDSTANLY,1
LORELEE,1
LORELEI,4
LOREN,1
LORENZO,14
LORETTA,10
LOREY,1
LORI,6
LORITA,1
LORNA,1
LORRAINE,1
LORY,2
LOSO,1
LOTHAR,1
LOTI,1
LOTSA,1
LOTTIE,12
LOTTO,1
LOTUS,4
LOU,34
LOU(SCOUT),1
LOUBOUTIN,2
LOUI,2
LOUIE,190
LOUIS,66
LOUISA,5
LOUISE,22
LOULOU,6
LOULOUTE,1
LOUP,1
LOUPE,1
LOURDES,2
LOUSTIC,1
LOUUIE,1
LOUVRE,1
LOVE,12
LOVEBUG,1
LOVEE,1
LOVELACE,1
LOVELY,7
LOVETTA,1
LOVEY,6
LOVI,2
LOVIE,2
LOVITA,1
LOVLE,1
LOVLEY,1
LOVO,1
LOYAL,1
LOYALTY,1
LOYOLA,1
LT,2
LT.,2
LU,9
LUA,4
LUANN,2
LUBA,1
LUBEE,1
LUC,5
LUCA,75
LUCAS,84
LUCAYA,1
LUCCA,9
LUCEE,2
LUCERNE,1
LUCERO,2
LUCHA,1
LUCHI,3
LUCHIANO,1
LUCHIOUS,1
LUCHO,2
LUCI,11
LUCIA,15
LUCIAN,1
LUCIANNA,1
LUCIANO,3
LUCIE,13
LUCIEN,1
LUCIFER,3
LUCIK,1
LUCILE,1
LUCILLE,18
LUCINA,1
LUCINDA,2
LUCIO,1
LUCITA,1
LUCIUS,5
LUCKEE,1
LUCKERSON,1
LUCKEY,4
LUCKI,1
LUCKIE,12
LUCKIELUKI,1
LUCKIKASSE,1
LUCK-LUCK,1
LUCKLY,1
LUCKY,723
LUCKY-LADDY,1
LUCKY-OUZO,1
LUCKYS,1
LUCKYSIMBA,1
LUCO,2
